[2026-05-14 02:56:54] START train_corrected_z2_full: python scripts/train_env_v2_gpsi_ppo_n3z2cf.py --config configs/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5.yaml --resume checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip --out-dir checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 --parent-total-steps 500000 --additional-steps 1000000 --target-total-steps 1500000 --checkpoint-total-steps 750000 1000000 1250000 1500000 --seed 0 --n-envs 4 --device cpu --reset-num-timesteps false --heartbeat-seconds 300
[2026-05-14 02:57:00] N3Z2CF_TRAIN_CONFIG parent_total_steps=500000 additional_steps=1000000 target_total_steps=1500000 seed=0 n_envs=4 device=cpu resume=checkpoints/env_v2_gpsi_heada_ppo_n3z_layernorm_alpha0p5_s0/checkpoint_500k.zip out_dir=checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0 reset_num_timesteps=false
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/tensorboard/PPO_0
[2026-05-14 02:57:02] N3Z2C_TRAIN_START config=z2_corrected_full additional_steps=1000000 parent_total_steps=500000 target_total_steps=1500000 start_num_timesteps=500000
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 29.3        |
|    success_rate         | 0.56        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 223         |
|    time_elapsed         | 3723        |
|    total_timesteps      | 1413408     |
| train/                  |             |
|    approx_kl            | 0.024181437 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.596       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19        |
|    n_updates            | 3440        |
|    policy_gradient_loss | -0.00143    |
|    std                  | 1.32        |
|    value_loss           | 5.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 29.9        |
|    success_rate         | 0.6         |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 224         |
|    time_elapsed         | 3740        |
|    total_timesteps      | 1417504     |
| train/                  |             |
|    approx_kl            | 0.019271385 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.485       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.77        |
|    n_updates            | 3450        |
|    policy_gradient_loss | -0.0109     |
|    std                  | 1.32        |
|    value_loss           | 10.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 27.8        |
|    success_rate         | 0.52        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 225         |
|    time_elapsed         | 3757        |
|    total_timesteps      | 1421600     |
| train/                  |             |
|    approx_kl            | 0.016711004 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.534       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.75        |
|    n_updates            | 3460        |
|    policy_gradient_loss | -0.00684    |
|    std                  | 1.32        |
|    value_loss           | 6.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 29.6        |
|    success_rate         | 0.56        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 226         |
|    time_elapsed         | 3773        |
|    total_timesteps      | 1425696     |
| train/                  |             |
|    approx_kl            | 0.018491117 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.529       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.95        |
|    n_updates            | 3470        |
|    policy_gradient_loss | -0.012      |
|    std                  | 1.32        |
|    value_loss           | 7.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 26.4        |
|    success_rate         | 0.49        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 227         |
|    time_elapsed         | 3789        |
|    total_timesteps      | 1429792     |
| train/                  |             |
|    approx_kl            | 0.015693398 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.04       |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.83        |
|    n_updates            | 3480        |
|    policy_gradient_loss | -0.0048     |
|    std                  | 1.32        |
|    value_loss           | 5.9         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 109        |
|    ep_rew_mean          | 28         |
|    success_rate         | 0.55       |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 228        |
|    time_elapsed         | 3806       |
|    total_timesteps      | 1433888    |
| train/                  |            |
|    approx_kl            | 0.01554977 |
|    clip_fraction        | 0.159      |
|    clip_range           | 0.2        |
|    entropy_loss         | -5.04      |
|    explained_variance   | 0.387      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.85       |
|    n_updates            | 3490       |
|    policy_gradient_loss | -0.00512   |
|    std                  | 1.32       |
|    value_loss           | 10.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_rew_mean          | 28.5        |
|    success_rate         | 0.54        |
| time/                   |             |
|    fps                  | 245         |
|    iterations           | 229         |
|    time_elapsed         | 3823        |
|    total_timesteps      | 1437984     |
| train/                  |             |
|    approx_kl            | 0.016487055 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -5.03       |
|    explained_variance   | 0.576       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.39        |
|    n_updates            | 3500        |
